沪A0545	08/11/2018	14:04:00	31.17855	121.43771
沪A0545	08/11/2018	14:04:00	31.17456	121.43345
沪A0545	08/11/2018	19:13:00	31.17918	121.44867
沪A0545	08/11/2018	19:14:00	31.17103	121.43179
沪A0545	09/11/2018	09:37:00	31.12838	121.44259
沪A0545	09/11/2018	09:48:00	31.12764	121.44914
沪A0545	09/11/2018	10:35:00	31.15737	121.44712
沪A0545	09/11/2018	11:30:00	31.15591	121.44121
沪A0545	09/11/2018	11:30:00	31.15515	121.44964
沪A0545	09/11/2018	11:30:00	31.15392	121.45246
沪A0545	09/11/2018	12:58:00	31.16660	121.45288
沪A0545	09/11/2018	13:29:00	31.16286	121.44649
沪A0545	09/11/2018	13:30:00	31.17459	121.45485
沪A0545	09/11/2018	13:30:00	31.16855	121.44590
沪A0545	09/11/2018	14:06:00	31.17198	121.44313
沪A0545	09/11/2018	14:20:00	31.18874	121.45488
沪A0545	09/11/2018	16:47:00	31.15904	121.44037
沪A0545	09/11/2018	16:47:00	31.15494	121.44100
沪A0545	09/11/2018	17:26:00	31.11546	121.45222
沪A0545	10/11/2018	09:32:00	31.15958	121.40403
沪A0545	10/11/2018	09:32:00	31.15079	121.40817
沪A0545	10/11/2018	09:37:00	31.15156	121.41003
沪A0545	10/11/2018	11:02:00	31.16800	121.42413
沪A0545	10/11/2018	11:03:00	31.16274	121.41941
沪A0545	10/11/2018	11:12:00	31.16985	121.43167
沪A0545	10/11/2018	11:36:00	31.16938	121.43210
沪A0545	10/11/2018	11:36:00	31.16938	121.43210
沪A0545	10/11/2018	11:36:00	31.16938	121.43210
沪A0545	10/11/2018	11:41:00	31.17040	121.43306
沪A0545	10/11/2018	11:46:00	31.16768	121.43330
沪A0545	10/11/2018	13:16:00	31.17371	121.43514
沪A0545	10/11/2018	13:16:00	31.16817	121.43491
沪A0545	10/11/2018	15:02:00	31.14822	121.42654
沪A0545	10/11/2018	15:31:00	31.15108	121.43236
沪A0545	10/11/2018	16:00:00	31.15201	121.42380
沪A0545	10/11/2018	16:00:00	31.15169	121.42931
沪A0545	10/11/2018	16:16:00	31.21801	121.45433
沪A0545	10/11/2018	16:22:00	31.17376	121.43614
沪A0545	10/11/2018	16:22:00	31.16715	121.42206
沪A0545	10/11/2018	16:24:00	31.17580	121.43337
沪A0545	10/11/2018	16:27:00	31.16431	121.43037
沪A0545	10/11/2018	16:28:00	31.17179	121.43265
沪A0545	10/11/2018	16:28:00	31.16577	121.43044
沪A0545	11/11/2018	10:29:00	31.15069	121.42374
沪A0545	11/11/2018	11:22:00	31.14352	121.42983
沪A0545	11/11/2018	11:39:00	31.14148	121.42709
沪A0545	11/11/2018	11:44:00	31.14715	121.42504
沪A0545	11/11/2018	12:06:00	31.13548	121.43151
沪A0545	11/11/2018	12:17:00	31.13347	121.43379
沪A0545	11/11/2018	12:43:00	31.13612	121.44201
沪A0545	11/11/2018	13:05:00	31.13691	121.43610
沪A0545	11/11/2018	13:16:00	31.13742	121.43423
沪A0545	11/11/2018	14:12:00	31.13905	121.43381
沪A0545	11/11/2018	14:12:00	31.13806	121.43283
沪A0545	11/11/2018	14:43:00	31.14297	121.43819
沪A0545	11/11/2018	14:52:00	31.14283	121.43900
沪A0545	11/11/2018	15:09:00	31.14534	121.44255
沪A0545	11/11/2018	15:45:00	31.14972	121.43256
沪A0545	11/11/2018	16:08:00	31.14451	121.43468
沪A0545	11/11/2018	16:09:00	31.14727	121.42910
沪A0545	11/11/2018	16:58:00	31.14900	121.42472
沪A0545	11/11/2018	17:31:00	31.15033	121.43268
沪A0545	17/11/2018	10:14:00	31.15308	121.40484
沪A0545	17/11/2018	10:35:00	31.14874	121.40674
沪A0545	17/11/2018	12:19:00	31.15261	121.43045
沪A0545	17/11/2018	13:00:00	31.15593	121.44133
沪A0545	17/11/2018	13:15:00	31.17872	121.44013
沪A0545	17/11/2018	15:55:00	31.16969	121.43805
沪A0545	17/11/2018	15:56:00	31.20744	121.45826
沪A0545	17/11/2018	15:57:00	31.20744	121.45826
沪A0545	17/11/2018	15:59:00	31.14537	121.41513
沪A0545	17/11/2018	16:41:00	31.20395	121.45738
沪A0545	17/11/2018	16:41:00	31.17523	121.41307
沪A0545	17/11/2018	17:53:00	31.17194	121.41138
沪A0545	29/11/2018	10:23:00	31.20178	121.44814
沪A0545	29/11/2018	11:19:00	31.19881	121.44624
沪A0545	29/11/2018	11:54:00	31.19850	121.44341
沪A0545	29/11/2018	12:15:00	31.19489	121.44242
沪A0545	29/11/2018	12:40:00	31.19289	121.44234
沪A0545	29/11/2018	14:20:00	31.19652	121.46348
沪A0545	29/11/2018	14:48:00	31.19756	121.44153
沪A0545	29/11/2018	15:09:00	31.18827	121.45099
沪A0545	29/11/2018	15:32:00	31.17459	121.45485
